C3_SGA_1_9,Numérico,1.9. ¿Cuántos meses cumplidos tiene el bebé al que amamantás?
C3_V_2_1,Numérico,2.1. ¿Recibiste la vacuna contra el virus de papiloma humano (VPH)?
C3_V_2_2,Numérico,2.2. ¿Cuántas dosis recibiste?
C3_V_2_3_O1,Numérico,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C3_V_2_3_O2,Numérico,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C3_V_2_3_O3,Numérico,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C3_V_2_3_O4,Numérico,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C3_V_2_3_O5,Numérico,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C3_V_2_3_O6,Numérico,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C3_V_2_3_O7,Numérico,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C3_V_2_3_O8,Numérico,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C3_V_2_3_OtherS,Cadena,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C3_V_2_4_O1,Numérico,2.4. ¿Por qué motivo NO recibiste la vacuna contra el virus de papiloma humano (
C3_V_2_4_O2,Numérico,2.4. ¿Por qué motivo NO recibiste la vacuna contra el virus de papiloma humano (
C3_V_2_4_O3,Numérico,2.4. ¿Por qué motivo NO recibiste la vacuna contra el virus de papiloma humano (
C3_V_2_4_O4,Numérico,2.4. ¿Por qué motivo NO recibiste la vacuna contra el virus de papiloma humano (
C3_V_2_4_O5,Numérico,2.4. ¿Por qué motivo NO recibiste la vacuna contra el virus de papiloma humano (
C3_V_2_4_O6,Numérico,2.4. ¿Por qué motivo NO recibiste la vacuna contra el virus de papiloma humano (
C3_V_2_4_O7,Numérico,2.4. ¿Por qué motivo NO recibiste la vacuna contra el virus de papiloma humano (
C3_V_2_4_OtherS,Cadena,2.4. ¿Por qué motivo NO recibiste la vacuna contra el virus de papiloma humano (
C3_V_2_5,Numérico,"2.5. ¿Recibiste la vacuna contra el tétanos, la difteria y la tos convulsa (trip"
C3_V_2_6_O1,Numérico,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C3_V_2_6_O2,Numérico,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C3_V_2_6_O3,Numérico,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C3_V_2_6_O4,Numérico,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C3_V_2_6_O5,Numérico,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C3_V_2_6_O6,Numérico,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C3_V_2_6_O7,Numérico,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C3_V_2_6_O8,Numérico,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C3_V_2_6_OtherS,Cadena,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C3_V_2_7_O1,Numérico,"2.7. ¿Por qué motivo NO recibiste la vacuna contra el tétanos, la difteria y la"
C3_V_2_7_O2,Numérico,"2.7. ¿Por qué motivo NO recibiste la vacuna contra el tétanos, la difteria y la"
C3_V_2_7_O3,Numérico,"2.7. ¿Por qué motivo NO recibiste la vacuna contra el tétanos, la difteria y la"
C3_V_2_7_O4,Numérico,"2.7. ¿Por qué motivo NO recibiste la vacuna contra el tétanos, la difteria y la"
C3_V_2_7_O5,Numérico,"2.7. ¿Por qué motivo NO recibiste la vacuna contra el tétanos, la difteria y la"
C3_V_2_7_O6,Numérico,"2.7. ¿Por qué motivo NO recibiste la vacuna contra el tétanos, la difteria y la"
C3_V_2_7_O7,Numérico,"2.7. ¿Por qué motivo NO recibiste la vacuna contra el tétanos, la difteria y la"
C3_V_2_7_OtherS,Cadena,"2.7. ¿Por qué motivo NO recibiste la vacuna contra el tétanos, la difteria y la"
C3_V_2_8,Numérico,2.8.
C3_V_2_9,Numérico,2.9. ¿Tiene carnet de vacunación?
C3_PC_3_1,Numérico,3.1. ¿Alguna vez te diagnosticaron celiaquía?
C3_PC_3_2,Numérico,"3.2. Para el diagnostico de celiaquía, ¿te realizaron una biopsia, es decir, un"
C3_PC_3_3,Numérico,3.3.¿Realizás la dieta especial para celiaquía?
C3_PC_3_4,Numérico,"3.4. Desde que fuiste diagnosticado/a, ¿con que frecuencia recibiste asistencia"
C3_PC_3_5_O1,Numérico,3.5. ¿Cuál de las siguientes asistencias alimentarias por celiaquía recibiste?
C3_PC_3_5_O2,Numérico,3.5. ¿Cuál de las siguientes asistencias alimentarias por celiaquía recibiste?
C3_PC_3_5_O3,Numérico,3.5. ¿Cuál de las siguientes asistencias alimentarias por celiaquía recibiste?
C3_PC_3_5_O4,Numérico,3.5. ¿Cuál de las siguientes asistencias alimentarias por celiaquía recibiste?
C3_PC_3_5_OtherS,Cadena,3.5. ¿Cuál de las siguientes asistencias alimentarias por celiaquía recibiste?
C3_AF_4_1,Numérico,"4.1. Durante los últimos 7 días, ¿cuántas horas y minutos en total dormiste en l"
C3_AF_4_2,Numérico,"4.2. Durante los últimos 7 días, considerando sólo el tiempo fuera de la escuela"
C3_AF_4_3,Numérico,"4.3. Durante los últimos 7 días, considerando sólo el tiempo fuera de la escuela"
I_1_C3_AF_4_4,Numérico,"(Lunes) 4.4.{0}. Durante la última semana, ¿cuántas horas y minutos de educación"
I_2_C3_AF_4_4,Numérico,"(Martes) 4.4.{0}. Durante la última semana, ¿cuántas horas y minutos de educació"
I_3_C3_AF_4_4,Numérico,"(Miercoles) 4.4.{0}. Durante la última semana, ¿cuántas horas y minutos de educa"
I_4_C3_AF_4_4,Numérico,"(Jueves) 4.4.{0}. Durante la última semana, ¿cuántas horas y minutos de educació"
I_5_C3_AF_4_4,Numérico,"(Viernes) 4.4.{0}. Durante la última semana, ¿cuántas horas y minutos de educaci"
I_6_C3_AF_4_4,Numérico,"(Sabado) 4.4.{0}. Durante la última semana, ¿cuántas horas y minutos de educació"
I_7_C3_AF_4_4,Numérico,"(Domingo) 4.4.{0}. Durante la última semana, ¿cuántas horas y minutos de educaci"
C3_AF_4_5,Numérico,"4.5. ¿Caminas, pedaleas o patinás  al menos 10 minutos consecutivos para ir de u"
I_1_C3_AF_4_6,Numérico,"(Lunes) 4.6.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos caminas, p"
I_2_C3_AF_4_6,Numérico,"(Martes) 4.6.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos caminas,"
I_3_C3_AF_4_6,Numérico,"(Miercoles) 4.6.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos camina"
I_4_C3_AF_4_6,Numérico,"(Jueves) 4.6.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos caminas,"
I_5_C3_AF_4_6,Numérico,"(Viernes) 4.6.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos caminas,"
I_6_C3_AF_4_6,Numérico,"(Sabado) 4.6.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos caminas,"
I_7_C3_AF_4_6,Numérico,"(Domingo) 4.6.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos caminas,"
C3_AF_4_7,Numérico,"4.7. Durante los últimos 7 días, ¿realizaste actividades dentro de la casa de in"
I_1_C3_AF_4_8,Numérico,"(Lunes) 4.8.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste de"
I_2_C3_AF_4_8,Numérico,"(Martes) 4.8.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste d"
I_3_C3_AF_4_8,Numérico,"(Miercoles) 4.8.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugast"
I_4_C3_AF_4_8,Numérico,"(Jueves) 4.8.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste d"
I_5_C3_AF_4_8,Numérico,"(Viernes) 4.8.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste"
I_6_C3_AF_4_8,Numérico,"(Sabado) 4.8.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste d"
I_7_C3_AF_4_8,Numérico,"(Domingo) 4.8.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste"
C3_AF_4_9,Numérico,"4.9. Durante los últimos 7 días, ¿jugaste dentro de la casa con consolas de vide"
I_1_C3_AF_4_10,Numérico,"(Lunes) 4.10.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste d"
I_2_C3_AF_4_10,Numérico,"(Martes) 4.10.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste"
I_3_C3_AF_4_10,Numérico,"(Miercoles) 4.10.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugas"
I_4_C3_AF_4_10,Numérico,"(Jueves) 4.10.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste"
I_5_C3_AF_4_10,Numérico,"(Viernes) 4.10.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste"
I_6_C3_AF_4_10,Numérico,"(Sabado) 4.10.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste"
I_7_C3_AF_4_10,Numérico,"(Domingo) 4.10.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste"
C3_AF_4_11,Numérico,"4.11. Durante los últimos 7 días, ¿realizaste actividades fuera de la casa, al a"
I_1_C3_AF_4_12,Numérico,"(Lunes) 4.12.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste f"
I_2_C3_AF_4_12,Numérico,"(Martes) 4.12.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste"
I_3_C3_AF_4_12,Numérico,"(Miercoles) 4.12.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugas"
I_4_C3_AF_4_12,Numérico,"(Jueves) 4.12.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste"
I_5_C3_AF_4_12,Numérico,"(Viernes) 4.12.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste"
I_6_C3_AF_4_12,Numérico,"(Sabado) 4.12.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste"
I_7_C3_AF_4_12,Numérico,"(Domingo) 4.12.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos jugaste"
C3_AF_4_13,Numérico,"4.13. Durante los últimos 7 días, ¿realizaste deporte organizado y/o programas d"
I_1_C3_AF_4_14,Numérico,"(Lunes) 4.14.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos realizast"
I_2_C3_AF_4_14,Numérico,"(Martes) 4.14.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos realizas"
I_3_C3_AF_4_14,Numérico,"(Miercoles) 4.14.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos reali"
I_4_C3_AF_4_14,Numérico,"(Jueves) 4.14.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos realizas"
I_5_C3_AF_4_14,Numérico,"(Viernes) 4.14.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos realiza"
I_6_C3_AF_4_14,Numérico,"(Sabado) 4.14.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos realizas"
I_7_C3_AF_4_14,Numérico,"(Domingo) 4.14.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos realiza"
C3_AF_4_15,Numérico,"4.15. Durante los últimos 7 días, ¿realizaste ejercicio para fortalecer músculos"
I_1_C3_AF_4_16,Numérico,"(Lunes) 4.16.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos  realizas"
I_2_C3_AF_4_16,Numérico,"(Martes) 4.16.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos  realiza"
I_3_C3_AF_4_16,Numérico,"(Miercoles) 4.16.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos  real"
I_4_C3_AF_4_16,Numérico,"(Jueves) 4.16.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos  realiza"
I_5_C3_AF_4_16,Numérico,"(Viernes) 4.16.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos  realiz"
I_6_C3_AF_4_16,Numérico,"(Sabado) 4.16.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos  realiza"
I_7_C3_AF_4_16,Numérico,"(Domingo) 4.16.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos  realiz"
C3_AF_4_17,Numérico,4.17. ¿Realizas educación física en la escuela?
I_1_C3_AF_4_18,Numérico,"(Lunes) 4.18.{0}. Durante la última semana, ¿cuántas horas y minutos de educació"
I_2_C3_AF_4_18,Numérico,"(Martes) 4.18.{0}. Durante la última semana, ¿cuántas horas y minutos de educaci"
I_3_C3_AF_4_18,Numérico,"(Miercoles) 4.18.{0}. Durante la última semana, ¿cuántas horas y minutos de educ"
I_4_C3_AF_4_18,Numérico,"(Jueves) 4.18.{0}. Durante la última semana, ¿cuántas horas y minutos de educaci"
I_5_C3_AF_4_18,Numérico,"(Viernes) 4.18.{0}. Durante la última semana, ¿cuántas horas y minutos de educac"
I_6_C3_AF_4_18,Numérico,"(Sabado) 4.18.{0}. Durante la última semana, ¿cuántas horas y minutos de educaci"
I_7_C3_AF_4_18,Numérico,"(Domingo) 4.18.{0}. Durante la última semana, ¿cuántas horas y minutos de educac"
C3_AF_4_19_O1,Numérico,4.19. ¿Cuál es la causa por la cuál no realizas educación física en la escuela?
C3_AF_4_19_O2,Numérico,4.19. ¿Cuál es la causa por la cuál no realizas educación física en la escuela?
C3_AF_4_19_O3,Numérico,4.19. ¿Cuál es la causa por la cuál no realizas educación física en la escuela?
C3_AF_4_19_O4,Numérico,4.19. ¿Cuál es la causa por la cuál no realizas educación física en la escuela?
C3_AF_4_19_O5,Numérico,4.19. ¿Cuál es la causa por la cuál no realizas educación física en la escuela?
C3_HAC_5_1_1,Numérico,"5.1.1. Durante los últimos 7 días, indicá cuántas veces desayunaste."
C3_HAC_5_1_2,Numérico,"5.1.2 Durante los últimos 7 días, indicá cuántas veces almorzaste."
C3_HAC_5_1_3,Numérico,"5.1.3. Durante los últimos 7 días, indicá cuántas veces  merendaste."
C3_HAC_5_1_4,Numérico,"5.1.4. Durante los últimos 7 días, indicá cuántas veces cenaste."
C3_HAC_5_1_5,Numérico,"5.1.5. Durante los últimos 7 días, ¿con qué frecuencia consumiste algún alimento"
C3_HAC_5_1_6_O1,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumiste en esas o"
C3_HAC_5_1_6_O2,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumiste en esas o"
C3_HAC_5_1_6_O3,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumiste en esas o"
C3_HAC_5_1_6_O4,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumiste en esas o"
C3_HAC_5_1_6_O5,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumiste en esas o"
C3_HAC_5_1_6_O6,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumiste en esas o"
C3_HAC_5_1_6_O7,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumiste en esas o"
C3_HAC_5_1_6_O8,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumiste en esas o"
C3_HAC_5_1_6_O9,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumiste en esas o"
C3_HAC_5_1_7,Numérico,"5.1.7. Durante los últimos 7 días, ¿qué cantidad de veces comiste comidas elabor"
C3_HAC_5_1_8_O1,Numérico,5.1.8. ¿Dónde fueron elaboradas esas comidas consumidas fuera del hogar?  Consid
C3_HAC_5_1_8_O2,Numérico,5.1.8. ¿Dónde fueron elaboradas esas comidas consumidas fuera del hogar?  Consid
C3_HAC_5_1_8_O3,Numérico,5.1.8. ¿Dónde fueron elaboradas esas comidas consumidas fuera del hogar?  Consid
C3_HAC_5_1_8_O4,Numérico,5.1.8. ¿Dónde fueron elaboradas esas comidas consumidas fuera del hogar?  Consid
C3_HAC_5_1_8_O5,Numérico,5.1.8. ¿Dónde fueron elaboradas esas comidas consumidas fuera del hogar?  Consid
C3_HAC_5_1_8_O6,Numérico,5.1.8. ¿Dónde fueron elaboradas esas comidas consumidas fuera del hogar?  Consid
C3_HAC_5_1_8_OtherS,Cadena,5.1.8. ¿Dónde fueron elaboradas esas comidas consumidas fuera del hogar?  Consid
C3_HAC_5_3,Numérico,"5.3. ¿Hay algún alimento que por razones de religión, salud o decisión propia no"
C3_HAC_5_4,Cadena,5.4. ¿Podés indicarme cuál/cuáles alimento/s no consumís?
C3_HAC_5_5,Numérico,5.5. ¿Con qué frecuencia le agregás sal a los alimentos una vez que están cocido
C3_HAC_5_6,Numérico,5.6. ¿Cuánta sal pensás que consumís?
C3_HAC_5_7,Numérico,"5.7. En general, cuando compras algún alimento envasado, ¿leés la tabla de compo"
C3_HAC_5_8,Numérico,5.8. ¿Te resulta comprensible esta información?
C3_HAC_5_9,Numérico,"5.9. Cuando comprás un producto, ¿comparás la información nutricional con otros"
C3_HAC_5_10,Numérico,5.10. ¿Considerás que la elección de los alimentos que ingerís o comprás se ve i
C3_HAC_5_11,Numérico,"5.11. Tomando como referencia los últimos siete días, ¿con qué frecuencia compra"
C3_HAC_5_12,Numérico,5.12. ¿Con qué frecuencia comés acompañado/a?
C3_HAC_5_13,Numérico,"5.13. En general, mientras comes, ¿con qué frecuencia miras pantallas de algún d"
T_C3_FCA_6_1_1,Numérico,"… leche, yogur y/o quesos?"
T_C3_FCA_6_1_2,Numérico,… frutas frescas (solas y/o en preparaciones)?
T_C3_FCA_6_1_3,Numérico,… verduras (solas y/o en preparaciones) sin contar papa y batata?
T_C3_FCA_6_1_4,Numérico,"…papa, batata, cereales refinados como arroz blanco, pastas, tartas, empanadas y"
T_C3_FCA_6_1_5,Numérico,"…cereales integrales, legumbres (por ejemplo lentejas, garbanzos, porotos, arroz"
T_C3_FCA_6_1_6,Numérico,"… embutidos y/o fiambres (jamón, salame, chorizo, salchicha, etc)?"
T_C3_FCA_6_1_7,Numérico,"… carne roja (por ejemplo de  vaca, chivo, cordero), carne de ave y/o huevos?"
T_C3_FCA_6_1_8,Numérico,… pescado fresco y/o enlatado?
T_C3_FCA_6_1_9,Numérico,"… aceites vegetales (como girasol, maíz, soja, girasol alto oleico, oliva y/o ca"
T_C3_FCA_6_1_10,Numérico,"… frutas secas sin salar (como maní, nueces, almendras, avellanas, castañas, etc"
T_C3_FCA_6_1_11,Numérico,"… productos de copetín (papas fritas, palitos de maíz, etc.)?"
T_C3_FCA_6_1_12,Numérico,"… golosinas (caramelos, alfajores, chupetines, chicles, barras de cereal, etc.)?"
T_C3_FCA_6_1_13,Numérico,"…facturas y/o productos de pastelería, galletitas dulces, cereales con azúcar"
T_C3_FCA_6_1_14,Numérico,"…productos congelados pre elaborados (nuggets de pollo, supremas, medallones, ba"
T_C3_FCA_6_1_15,Numérico,"… bebidas artificiales sin azúcar (jugos en polvos y/o concentrados, gaseosas, a"
T_C3_FCA_6_1_16,Numérico,"… bebidas artificiales con azúcar (jugos en polvos y/o concentrados, gaseosas, a"
T_C3_FCA_6_1_17,Numérico,… agua?
C3_EE_7_1,Numérico,"7.1. En la escuela, ¿te proveen algún alimento y/o bebida?"
T_C3_EE_7_2_1,Numérico,"Bebidas con azúcar (jugos en polvo y/o concentrados, gaseosas, aguas saborizadas"
T_C3_EE_7_2_2,Numérico,"Bebidas sin azúcar (jugos en polvo y/o concentrados, gaseosas, aguas saborizadas"
T_C3_EE_7_2_3,Numérico,"Infusiones (té, mate cocido, café)"
T_C3_EE_7_2_4,Numérico,"Productos de copetín (papas fritas, palitos de maíz, etc.)"
T_C3_EE_7_2_5,Numérico,"Golosinas (caramelos, alfajores, chupetines, chicles, barras de cereal, etc.)"
T_C3_EE_7_2_6,Numérico,"Facturas, productos de pastelería, galletitas dulces, cereales con azúcar"
T_C3_EE_7_2_7,Numérico,"Frutas frescas (enteras, en ensaladas, jugos naturales, licuados, etc)"
T_C3_EE_7_2_8,Numérico,"Agua segura (sin agregado de jugo, frutas, etc)"
T_C3_EE_7_2_9,Numérico,Yogur/postres lácteos /leche
T_C3_EE_7_2_10,Numérico,Sándwich
C3_EE_7_3,Numérico,7.3. La escuela ¿tiene un kiosco o buffet donde puedas comprar alimentos o bebid
C3_EE_7_4,Numérico,"7.4. Durante los últimos 7 días, ¿compraste algún alimento y/o bebida en el kios"
C3_EE_7_5_O1,Numérico,7.5. ¿Podrías indicarme qué producto/s compraste en el kiosco o buffet durante l
C3_EE_7_5_O2,Numérico,7.5. ¿Podrías indicarme qué producto/s compraste en el kiosco o buffet durante l
C3_EE_7_5_O3,Numérico,7.5. ¿Podrías indicarme qué producto/s compraste en el kiosco o buffet durante l
C3_EE_7_5_O4,Numérico,7.5. ¿Podrías indicarme qué producto/s compraste en el kiosco o buffet durante l
C3_EE_7_5_O5,Numérico,7.5. ¿Podrías indicarme qué producto/s compraste en el kiosco o buffet durante l
C3_EE_7_5_O6,Numérico,7.5. ¿Podrías indicarme qué producto/s compraste en el kiosco o buffet durante l
C3_EE_7_5_O7,Numérico,7.5. ¿Podrías indicarme qué producto/s compraste en el kiosco o buffet durante l
C3_EE_7_5_O8,Numérico,7.5. ¿Podrías indicarme qué producto/s compraste en el kiosco o buffet durante l
C3_EE_7_5_O9,Numérico,7.5. ¿Podrías indicarme qué producto/s compraste en el kiosco o buffet durante l
C3_EE_7_5_O10,Numérico,7.5. ¿Podrías indicarme qué producto/s compraste en el kiosco o buffet durante l
C3_EE_7_5_O11,Numérico,7.5. ¿Podrías indicarme qué producto/s compraste en el kiosco o buffet durante l
C3_EE_7_5_O12,Numérico,7.5. ¿Podrías indicarme qué producto/s compraste en el kiosco o buffet durante l
C3_AAPC_8_1,Numérico,8.1. Peso
C3_AAPC_8_1A,Cadena,8.1A. Especificar qué ropa tiene puesta.
C3_AAPC_8_2,Numérico,8.2. Talla
C3_AAPC_8_3,Cadena,"8.3. En caso de haber tenido algún inconveniente para pesar o medir, consigne qu"
C3_AAPC_8_4,Numérico,"8.4. Aproximadamente, ¿cuál dirías que es el peso de tu mamá?"
C3_AAPC_8_5,Numérico,"8.5. Aproximadamente, ¿cuánto dirías que mide tu mamá?"
C3_AAPC_8_6,Numérico,"8.6. Aproximadamente, ¿cuál dirías que es el peso de tu papá?"
C3_AAPC_8_7,Numérico,"8.7. Aproximadamente, ¿cuánto dirías que mide tu papá?"
C3_AAPC_8_8,Numérico,8.8. ¿Cómo describirías tu peso actual?
C3_AAPC_8_9,Numérico,8.9. ¿Cómo dirías que te sentís en relación a tu peso?
C3_AAPC_8_10,Numérico,8.10. ¿Cuándo fue la última vez que te pesaste?
C3_AAPC_8_11,Numérico,"8.11. Durante el último año, ¿algún miembro del equipo de salud te ha dicho que"
C3_AAPC_8_12,Numérico,8.12. ¿En estos momentos estás haciendo algo para bajar de peso?
C3_AAPC_8_13,Numérico,8.13. ¿En estos momentos estás haciendo algo para mantener controlado tu peso?
C4_FECHA,Fecha,Fecha de nacimiento del encuestado/a
C4_SEXO,Numérico,El sexo de su nacimiento fue:
C4_SG_1_1,Numérico,"1.1. En general, usted diría que su salud es:"
T_C4_SG_1_2_1,Numérico,Diabetes
T_C4_SG_1_2_2,Numérico,Enfermedad renal
T_C4_SG_1_2_3,Numérico,Hipertensión o presión alta
T_C4_SG_1_2_4,Numérico,"Dislipemia, colesterol o triglicéridos altos"
T_C4_SG_1_2_5,Numérico,Anemia
T_C4_SG_1_2_6,Numérico,Algún tipo de cardiopatía
T_C4_SG_1_2_7,Numérico,Tiene colocada una sonda vesical
T_C4_SG_1_2_8,Numérico,Está transplantado/a de riñón
T_C4_SG_1_2_9,Numérico,Obesidad
T_C4_SG_1_2_10,Numérico,EPOC
T_C4_SG_1_2_11,Numérico,Infarto
T_C4_SG_1_2_12,Numérico,Cáncer
T_C4_SG_1_2_13,Numérico,Leucemia
T_C4_SG_1_2_14,Numérico,Otras enfermedades de larga duración
C4_SG_1_2_OtherS,Cadena,Qué otra enfermedad de larga duración?
C4_SG_1_3,Numérico,1.3. ¿Usted fuma actualmente?
C4_SG_1_4_O1,Numérico,1.4. ¿Tiene usted alguna dificultad o limitación permanente para…
C4_SG_1_4_O2,Numérico,1.4. ¿Tiene usted alguna dificultad o limitación permanente para…
C4_SG_1_4_O3,Numérico,1.4. ¿Tiene usted alguna dificultad o limitación permanente para…
C4_SG_1_4_O4,Numérico,1.4. ¿Tiene usted alguna dificultad o limitación permanente para…
C4_SG_1_4_O5,Numérico,1.4. ¿Tiene usted alguna dificultad o limitación permanente para…
C4_SG_1_4_O6,Numérico,1.4. ¿Tiene usted alguna dificultad o limitación permanente para…
C4_SG_1_5,Numérico,1.5. ¿Tiene usted certificado de discapacidad?
C4_SG_1_6,Numérico,1.6. ¿Está usted actualmente embarazada?
C4_SG_1_7,Fecha,1.7. ¿Cuál fue la fecha de su última menstruación?
C4_SG_1_8,Numérico,1.8. ¿Se encuentra amamantando actualmente?
C4_SG_1_9,Numérico,1.9. ¿Cuántos meses tiene el bebé al que usted amamanta?
C4_V_2_1,Numérico,"2.1. En los últimos 10 años, ¿Recibió una o más dosis de vacuna antitetánica (an"
C4_V_2_2_O1,Numérico,2.2. ¿Sabría decirme cuál recibió?
C4_V_2_2_O2,Numérico,2.2. ¿Sabría decirme cuál recibió?
C4_V_2_2_O3,Numérico,2.2. ¿Sabría decirme cuál recibió?
C4_V_2_2_O4,Numérico,2.2. ¿Sabría decirme cuál recibió?
C4_V_2_2_O5,Numérico,2.2. ¿Sabría decirme cuál recibió?
C4_V_2_3_O1,Numérico,2.3. ¿Por qué motivo recibió la vacuna antitetánica?
C4_V_2_3_O2,Numérico,2.3. ¿Por qué motivo recibió la vacuna antitetánica?
C4_V_2_3_O3,Numérico,2.3. ¿Por qué motivo recibió la vacuna antitetánica?
C4_V_2_3_O4,Numérico,2.3. ¿Por qué motivo recibió la vacuna antitetánica?
C4_V_2_3_O5,Numérico,2.3. ¿Por qué motivo recibió la vacuna antitetánica?
C4_V_2_3_O6,Numérico,2.3. ¿Por qué motivo recibió la vacuna antitetánica?
C4_V_2_3_O7,Numérico,2.3. ¿Por qué motivo recibió la vacuna antitetánica?
C4_V_2_3_O8,Numérico,2.3. ¿Por qué motivo recibió la vacuna antitetánica?
C4_V_2_3_O9,Numérico,2.3. ¿Por qué motivo recibió la vacuna antitetánica?
C4_V_2_3_OtherS,Cadena,2.3. ¿Por qué motivo recibió la vacuna antitetánica? (Otro motivo) [Other (speci
C4_V_2_4_O1,Numérico,2.4. ¿Por qué motivo NO recibió la vacuna antitetánica?
C4_V_2_4_O2,Numérico,2.4. ¿Por qué motivo NO recibió la vacuna antitetánica?
C4_V_2_4_O3,Numérico,2.4. ¿Por qué motivo NO recibió la vacuna antitetánica?
C4_V_2_4_O4,Numérico,2.4. ¿Por qué motivo NO recibió la vacuna antitetánica?
C4_V_2_4_O5,Numérico,2.4. ¿Por qué motivo NO recibió la vacuna antitetánica?
C4_V_2_4_O6,Numérico,2.4. ¿Por qué motivo NO recibió la vacuna antitetánica?
C4_V_2_4_O7,Numérico,2.4. ¿Por qué motivo NO recibió la vacuna antitetánica?
C4_V_2_4_OtherS,Cadena,2.4. ¿Por qué motivo NO recibió la vacuna antitetánica? (Otro motivo) [Other (sp
